Sample,Timestamp,x,y,z,millis
7414,1632271746700,9.29,-24.34,-12.79,660247.0
7415,1632271746713,8.44,-16.32,-6.28,660259.0
7416,1632271746724,8.3,-11.97,-3.13,660270.0
7417,1632271746735,8.69,-9.93,-2.19,660282.0
7418,1632271746747,9.27,-9.68,-1.77,660294.0
7419,1632271746760,9.57,-9.37,-1.61,660306.0
7420,1632271746772,9.68,-9.04,-1.56,660318.0
7421,1632271746783,9.64,-9.42,-1.55,660329.0
7422,1632271746794,9.48,-9.92,-1.49,660341.0
7423,1632271746807,9.41,-10.3,-1.49,660353.0
7424,1632271746818,9.41,-13.94,-1.44,660365.0
7425,1632271746831,9.41,-19.95,-1.39,660377.0
7426,1632271746843,9.25,-26.1,-1.33,660388.0
7427,1632271746854,8.89,-32.28,-1.14,660400.0
7428,1632271746865,8.38,-37.4,-0.83,660412.0
7429,1632271746877,7.77,-38.92,-0.5,660424.0
7430,1632271746889,7.29,-38.92,-0.21,660435.0
7431,1632271746900,6.79,-38.92,0.29,660447.0
7432,1632271746912,6.61,-37.24,0.62,660459.0
7433,1632271746924,6.25,-34.67,0.83,660471.0
7434,1632271746935,6.05,-31.33,1.03,660483.0
7435,1632271746950,5.94,-28.39,1.13,660494.0
7436,1632271746960,5.92,-26.29,1.13,660506.0
7437,1632271746971,5.92,-26.02,1.25,660518.0
7438,1632271746983,5.79,-26.02,1.31,660530.0
7439,1632271746996,5.77,-26.02,1.32,660542.0
7440,1632271747007,5.77,-27.61,1.34,660553.0
7441,1632271747019,5.59,-31.71,1.43,660565.0
7442,1632271747030,5.13,-38.83,1.71,660577.0
7443,1632271747043,4.62,-48.89,2.18,660589.0
7444,1632271747055,4.63,-60.79,2.7,660601.0
7445,1632271747067,4.67,-74.41,3.32,660612.0
7446,1632271747077,4.82,-89.48,4.31,660624.0
7447,1632271747089,5.76,-105.14,5.75,660636.0
7448,1632271747102,5.81,-121.81,7.32,660648.0
7449,1632271747113,5.45,-140.42,9.1,660660.0
7450,1632271747125,5.33,-159.58,10.92,660671.0
7451,1632271747137,4.95,-177.69,12.64,660683.0
7452,1632271747149,1.43,-194.31,14.23,660695.0
7453,1632271747160,-4.22,-207.97,15.92,660707.0
7454,1632271747172,-11.25,-217.86,17.75,660719.0
7455,1632271747185,-17.36,-225.43,19.78,660730.0
7456,1632271747195,-22.31,-232.68,21.97,660742.0
7457,1632271747207,-24.6,-240.99,24.2,660754.0
7458,1632271747219,-25.76,-252.38,26.27,660766.0
7459,1632271747232,-26.05,-268.34,27.36,660777.0
7460,1632271747244,-26.05,-288.47,27.56,660789.0
7461,1632271747254,-26.05,-311.35,27.56,660801.0
7462,1632271747267,-25.42,-334.84,27.56,660813.0
7463,1632271747277,-24.19,-356.91,25.62,660825.0
7464,1632271747289,-22.47,-376.54,22.07,660836.0
7465,1632271747301,-21.18,-393.9,17.29,660848.0
7466,1632271747313,-20.99,-409.63,13.01,660860.0
7467,1632271747325,-20.99,-424.85,10.05,660872.0
7468,1632271747338,-20.99,-440.56,9.19,660884.0
7469,1632271747350,-22.08,-457.0,9.19,660895.0
7470,1632271747360,-23.03,-473.89,9.18,660907.0
7471,1632271747373,-23.53,-490.84,9.23,660919.0
7472,1632271747385,-23.53,-508.13,10.33,660931.0
7473,1632271747396,-23.53,-525.94,11.57,660943.0
7474,1632271747408,-22.04,-544.06,12.03,660954.0
7475,1632271747419,-17.37,-562.53,12.66,660966.0
7476,1632271747432,-9.82,-581.09,14.56,660978.0
7477,1632271747443,-1.13,-598.49,18.13,660990.0
7478,1632271747456,8.2,-614.05,23.62,661002.0
7479,1632271747468,17.23,-627.72,34.01,661013.0
7480,1632271747478,24.52,-639.2,46.54,661025.0
7481,1632271747490,29.84,-648.97,60.2,661037.0
7482,1632271747503,33.81,-657.89,74.13,661049.0
7483,1632271747514,37.06,-665.86,87.28,661061.0
7484,1632271747527,41.26,-671.74,96.72,661072.0
7485,1632271747538,47.2,-676.08,104.68,661084.0
7486,1632271747550,53.73,-679.06,111.83,661096.0
7487,1632271747561,58.69,-680.68,118.93,661108.0
7488,1632271747574,61.7,-681.97,126.25,661120.0
7489,1632271747585,61.7,-684.15,133.43,661131.0
7490,1632271747597,61.7,-687.64,140.2,661143.0
7491,1632271747608,61.46,-692.13,146.32,661155.0
7492,1632271747620,57.86,-697.27,151.58,661167.0
7493,1632271747631,52.23,-702.24,156.36,661178.0
7494,1632271747644,46.92,-706.69,161.1,661190.0
7495,1632271747656,42.27,-710.23,166.16,661202.0
7496,1632271747667,38.19,-713.2,171.74,661214.0
7497,1632271747680,34.54,-716.74,176.72,661226.0
7498,1632271747691,31.41,-721.73,181.45,661237.0
7499,1632271747702,29.12,-728.27,185.96,661249.0
7500,1632271747715,27.5,-736.1,189.94,661261.0
7501,1632271747727,26.86,-744.84,192.96,661273.0
7502,1632271747739,26.86,-753.7,196.19,661285.0
7503,1632271747751,26.86,-762.32,199.55,661296.0
7504,1632271747761,27.38,-771.09,202.95,661308.0
7505,1632271747774,29.02,-780.29,206.49,661320.0
7506,1632271747785,31.44,-789.99,210.09,661332.0
7507,1632271747798,34.74,-800.51,213.48,661344.0
7508,1632271747809,38.97,-811.54,216.77,661355.0
7509,1632271747820,43.73,-822.51,220.15,661367.0
7510,1632271747833,48.37,-833.51,223.81,661379.0
7511,1632271747844,52.69,-844.6,227.72,661391.0
7512,1632271747856,56.3,-855.16,233.06,661403.0
7513,1632271747869,59.0,-864.7,238.49,661414.0
7514,1632271747880,60.42,-872.58,243.76,661426.0
7515,1632271747890,60.94,-878.39,248.4,661438.0
7516,1632271747903,60.94,-882.01,251.91,661450.0
7517,1632271747915,60.94,-883.9,253.21,661462.0
7518,1632271747928,60.6,-884.76,253.63,661473.0
7519,1632271747939,59.79,-885.78,253.7,661485.0
7520,1632271747951,58.47,-887.25,253.99,661497.0
7521,1632271747963,57.12,-889.18,254.09,661509.0
7522,1632271747974,56.7,-891.88,253.8,661520.0
7523,1632271747987,56.7,-895.12,253.51,661532.0
7524,1632271747998,56.7,-898.78,253.2,661544.0
7525,1632271748010,56.93,-902.73,252.91,661556.0
7526,1632271748021,57.28,-906.85,252.56,661568.0
7527,1632271748033,57.92,-911.05,251.97,661579.0
7528,1632271748045,59.15,-915.28,251.11,661591.0
7529,1632271748056,60.15,-919.64,250.35,661603.0
7530,1632271748068,60.86,-923.86,250.07,661615.0
7531,1632271748080,61.61,-927.78,250.07,661627.0
7532,1632271748092,62.18,-931.46,250.07,661638.0
7533,1632271748104,62.61,-934.91,250.38,661650.0
7534,1632271748116,62.86,-938.45,251.09,661662.0
7535,1632271748127,63.14,-943.06,251.97,661674.0
7536,1632271748140,63.8,-948.83,252.34,661686.0
7537,1632271748152,65.13,-955.19,252.34,661697.0
7538,1632271748163,67.5,-961.76,252.34,661709.0
7539,1632271748175,70.62,-967.93,252.12,661721.0
7540,1632271748187,73.71,-972.88,251.55,661733.0
7541,1632271748198,76.43,-976.86,251.08,661745.0
7542,1632271748211,78.48,-980.83,251.0,661756.0
7543,1632271748222,79.7,-985.09,251.0,661768.0
7544,1632271748233,80.12,-989.42,251.0,661780.0
7545,1632271748246,80.12,-993.9,251.5,661792.0
7546,1632271748258,80.12,-998.42,252.46,661804.0
7547,1632271748270,79.78,-1001.58,253.28,661815.0
7548,1632271748281,78.96,-1002.98,253.81,661827.0
7549,1632271748293,77.2,-1003.23,254.28,661839.0
7550,1632271748305,74.44,-1003.23,254.61,661851.0
7551,1632271748317,71.39,-1003.23,255.03,661862.0
7552,1632271748328,68.65,-1002.86,255.64,661874.0
7553,1632271748340,66.56,-1002.6,256.66,661886.0
7554,1632271748351,65.08,-1002.6,258.29,661898.0
7555,1632271748363,64.41,-1002.6,260.68,661910.0
7556,1632271748375,64.41,-1003.32,263.77,661921.0
7557,1632271748388,64.41,-1005.43,266.97,661933.0
7558,1632271748398,64.58,-1008.59,270.14,661945.0
7559,1632271748410,65.09,-1012.13,273.01,661957.0
7560,1632271748422,65.73,-1015.39,276.16,661969.0
7561,1632271748435,66.8,-1018.55,278.85,661980.0
7562,1632271748447,68.12,-1021.84,281.15,661992.0
7563,1632271748458,69.5,-1025.6,283.03,662004.0
7564,1632271748470,70.81,-1030.01,284.51,662016.0
7565,1632271748481,71.63,-1034.76,285.12,662028.0
7566,1632271748494,71.63,-1039.44,285.56,662039.0
7567,1632271748504,71.63,-1043.52,286.12,662051.0
7568,1632271748517,71.55,-1046.59,286.82,662063.0
7569,1632271748528,70.51,-1049.27,287.57,662075.0
7570,1632271748540,69.05,-1052.57,288.33,662087.0
7571,1632271748552,67.52,-1056.97,289.1,662098.0
7572,1632271748563,66.57,-1062.34,289.61,662110.0
7573,1632271748576,66.43,-1068.36,289.88,662122.0
7574,1632271748588,66.43,-1074.49,290.23,662134.0
7575,1632271748599,66.43,-1079.95,290.96,662146.0
7576,1632271748612,66.92,-1084.5,292.41,662157.0
7577,1632271748622,67.33,-1088.69,294.17,662169.0
7578,1632271748635,67.83,-1092.99,296.18,662181.0
7579,1632271748647,68.95,-1097.67,298.28,662193.0
7580,1632271748659,70.83,-1102.85,300.3,662205.0
7581,1632271748670,73.09,-1108.21,301.76,662216.0
7582,1632271748681,75.1,-1113.62,302.99,662228.0
7583,1632271748694,76.75,-1118.95,304.48,662240.0
7584,1632271748706,77.93,-1123.47,306.42,662252.0
7585,1632271748718,78.36,-1127.08,308.65,662263.0
7586,1632271748729,78.77,-1130.43,311.12,662275.0
7587,1632271748741,79.6,-1133.75,313.14,662287.0
7588,1632271748753,80.81,-1136.91,314.4,662299.0
7589,1632271748764,82.61,-1140.18,314.85,662311.0
7590,1632271748776,85.32,-1143.93,314.85,662322.0
7591,1632271748788,88.82,-1148.05,314.95,662334.0
7592,1632271748798,91.58,-1152.18,315.12,662346.0
7593,1632271748811,93.03,-1156.18,314.96,662358.0
7594,1632271748823,93.08,-1160.11,314.96,662370.0
7595,1632271748835,93.08,-1163.95,314.96,662381.0
7596,1632271748847,93.08,-1167.97,315.07,662393.0
7597,1632271748859,92.13,-1172.47,315.3,662405.0
7598,1632271748870,90.69,-1177.63,315.46,662417.0
7599,1632271748883,89.69,-1183.57,315.46,662429.0
7600,1632271748894,89.51,-1190.01,315.46,662440.0
7601,1632271748906,89.44,-1196.25,315.3,662452.0
7602,1632271748917,89.39,-1201.97,314.86,662464.0
7603,1632271748929,89.84,-1207.45,314.3,662476.0
7604,1632271748941,90.6,-1213.2,313.74,662488.0
7605,1632271748953,91.41,-1219.67,313.12,662499.0
7606,1632271748965,92.49,-1226.76,312.85,662511.0
7607,1632271748975,94.12,-1234.25,312.85,662523.0
7608,1632271748988,96.29,-1241.8,312.85,662535.0
7609,1632271748999,98.88,-1248.64,312.98,662547.0
7610,1632271749012,101.68,-1254.22,313.54,662558.0
7611,1632271749023,104.15,-1258.68,314.57,662570.0
7612,1632271749036,106.35,-1262.49,315.81,662582.0
7613,1632271749048,108.39,-1265.76,316.79,662594.0
7614,1632271749060,110.21,-1268.62,317.56,662606.0
7615,1632271749072,111.61,-1271.45,318.29,662617.0
7616,1632271749082,112.91,-1274.28,318.88,662629.0
7617,1632271749094,114.06,-1276.86,319.33,662641.0
7618,1632271749106,114.93,-1279.14,319.84,662653.0
7619,1632271749118,115.72,-1281.56,320.39,662664.0
7620,1632271749131,116.52,-1284.21,320.73,662676.0
7621,1632271749141,117.01,-1287.16,320.97,662688.0
7622,1632271749154,117.28,-1290.73,321.26,662700.0
7623,1632271749166,117.58,-1294.94,321.75,662712.0
7624,1632271749176,117.79,-1299.27,322.92,662723.0
7625,1632271749189,117.98,-1303.4,324.18,662735.0
7626,1632271749200,118.48,-1307.3,325.61,662747.0
7627,1632271749212,119.19,-1310.71,326.97,662759.0
7628,1632271749225,120.43,-1313.69,328.02,662771.0
7629,1632271749236,122.17,-1316.64,328.36,662782.0
7630,1632271749249,124.26,-1319.56,328.65,662794.0
7631,1632271749258,126.21,-1322.4,328.8,662806.0
7632,1632271749271,127.79,-1325.05,328.99,662818.0
7633,1632271749283,128.95,-1327.52,329.15,662830.0
7634,1632271749295,129.92,-1329.66,329.27,662841.0
7635,1632271749306,130.85,-1331.59,329.51,662853.0
7636,1632271749319,131.76,-1333.62,329.81,662865.0
7637,1632271749330,133.05,-1335.92,329.98,662877.0
7638,1632271749342,134.52,-1338.05,330.24,662889.0
7639,1632271749355,135.3,-1339.56,330.66,662900.0
7640,1632271749366,135.3,-1340.52,330.89,662912.0
7641,1632271749377,135.3,-1340.97,330.94,662924.0
7642,1632271749390,135.27,-1341.31,330.94,662936.0
7643,1632271749402,134.65,-1341.54,330.94,662948.0
7644,1632271749414,133.57,-1341.39,330.73,662959.0
7645,1632271749424,132.18,-1341.08,330.38,662971.0
7646,1632271749437,131.41,-1340.71,329.97,662983.0
7647,1632271749448,131.34,-1340.25,329.72,662995.0
7648,1632271749460,131.19,-1339.75,329.6,663006.0
7649,1632271749472,130.97,-1339.33,329.4,663018.0
7650,1632271749483,130.85,-1338.7,329.13,663030.0
7651,1632271749495,130.74,-1338.04,328.96,663042.0
7652,1632271749507,130.66,-1337.61,328.87,663054.0
7653,1632271749520,130.6,-1337.28,328.81,663065.0
7654,1632271749531,130.84,-1336.83,328.49,663077.0
7655,1632271749542,130.85,-1336.11,328.04,663089.0
7656,1632271749555,130.85,-1334.93,327.47,663101.0
7657,1632271749566,131.13,-1333.17,326.95,663113.0
7658,1632271749579,131.56,-1331.04,326.29,663124.0
7659,1632271749590,132.28,-1328.64,325.54,663136.0
7660,1632271749602,132.9,-1325.96,324.78,663148.0
7661,1632271749613,133.19,-1322.77,324.24,663160.0
7662,1632271749626,133.19,-1318.61,323.8,663172.0
7663,1632271749638,133.19,-1313.19,323.62,663183.0
7664,1632271749649,132.65,-1306.8,323.53,663195.0
7665,1632271749661,132.26,-1300.06,323.22,663207.0
7666,1632271749672,132.11,-1293.83,322.7,663219.0
7667,1632271749684,131.95,-1288.78,322.04,663231.0
7668,1632271749696,131.61,-1284.97,321.51,663242.0
7669,1632271749707,131.09,-1282.15,321.2,663254.0
7670,1632271749719,130.57,-1279.79,321.07,663266.0
7671,1632271749732,130.32,-1277.05,320.93,663278.0
7672,1632271749744,130.1,-1273.77,320.93,663290.0
7673,1632271749756,129.38,-1270.24,321.09,663301.0
7674,1632271749767,127.86,-1266.71,321.45,663313.0
7675,1632271749778,126.15,-1263.48,321.82,663325.0
7676,1632271749791,124.66,-1260.96,322.15,663337.0
7677,1632271749802,123.59,-1259.03,322.29,663349.0
7678,1632271749814,123.16,-1257.26,322.22,663360.0
7679,1632271749825,123.16,-1255.07,322.22,663372.0
7680,1632271749838,123.16,-1251.91,322.22,663384.0
7681,1632271749849,123.1,-1247.04,321.99,663396.0
7682,1632271749861,122.91,-1240.28,321.39,663407.0
7683,1632271749874,122.79,-1231.44,320.45,663419.0
7684,1632271749885,122.79,-1220.26,319.11,663431.0
7685,1632271749897,122.06,-1207.13,317.42,663443.0
7686,1632271749908,120.46,-1192.61,315.45,663455.0
7687,1632271749920,117.92,-1176.79,313.29,663466.0
7688,1632271749932,114.54,-1160.13,310.33,663478.0
7689,1632271749944,110.81,-1143.06,307.4,663490.0
7690,1632271749955,106.99,-1125.43,304.36,663502.0
7691,1632271749967,103.05,-1108.01,301.06,663514.0
7692,1632271749979,99.05,-1093.17,297.7,663525.0
7693,1632271749991,96.05,-1082.71,295.18,663537.0
7694,1632271750002,94.19,-1076.36,293.27,663549.0
7695,1632271750014,93.37,-1073.92,292.12,663561.0
7696,1632271750026,93.37,-1073.92,291.91,663573.0
7697,1632271750038,93.37,-1073.92,291.91,663584.0
7698,1632271750050,93.38,-1074.62,291.91,663596.0
7699,1632271750062,94.06,-1076.44,292.2,663608.0
7700,1632271750073,94.86,-1077.8,292.79,663620.0
7701,1632271750086,95.33,-1079.26,293.29,663632.0
7702,1632271750098,95.52,-1080.45,293.74,663643.0
7703,1632271750109,95.86,-1080.83,294.07,663655.0
7704,1632271750121,96.39,-1080.83,294.89,663667.0
7705,1632271750133,96.84,-1080.83,295.5,663679.0
7706,1632271750145,97.18,-1080.19,295.94,663691.0
7707,1632271750157,97.38,-1077.82,295.95,663702.0
7708,1632271750167,97.4,-1073.05,295.95,663714.0
7709,1632271750180,97.4,-1066.52,295.95,663726.0
7710,1632271750191,97.38,-1059.5,295.61,663738.0
7711,1632271750204,97.01,-1052.48,294.56,663750.0
7712,1632271750215,96.45,-1045.39,293.46,663761.0
7713,1632271750227,95.65,-1038.55,292.19,663773.0
7714,1632271750239,94.77,-1032.4,290.99,663785.0
7715,1632271750250,93.89,-1027.07,289.76,663797.0
7716,1632271750262,92.87,-1022.39,288.49,663808.0
7717,1632271750274,91.58,-1018.46,287.47,663820.0
7718,1632271750286,89.93,-1014.93,287.46,663832.0
7719,1632271750297,88.57,-1013.31,287.46,663844.0
7720,1632271750309,88.31,-1013.31,287.46,663856.0
7721,1632271750321,88.31,-1013.31,288.01,663867.0
7722,1632271750333,88.31,-1014.01,288.95,663879.0
7723,1632271750344,89.69,-1016.87,290.34,663891.0
7724,1632271750356,92.96,-1022.23,292.1,663903.0
7725,1632271750368,98.18,-1030.52,293.59,663915.0
7726,1632271750380,104.11,-1039.49,294.96,663926.0
7727,1632271750392,109.12,-1047.24,296.3,663938.0
7728,1632271750404,112.72,-1052.51,297.44,663950.0
7729,1632271750416,114.75,-1054.92,298.17,663962.0
7730,1632271750428,115.29,-1054.92,298.55,663974.0
7731,1632271750439,115.29,-1054.92,298.61,663985.0
7732,1632271750452,115.29,-1054.04,298.61,663997.0
7733,1632271750462,114.87,-1049.82,298.61,664009.0
7734,1632271750475,114.19,-1042.55,298.4,664021.0
7735,1632271750486,113.49,-1033.48,297.97,664033.0
7736,1632271750498,112.68,-1023.01,296.94,664044.0
7737,1632271750509,111.77,-1011.68,295.65,664056.0
7738,1632271750521,110.58,-999.58,294.12,664068.0
7739,1632271750533,108.75,-986.58,292.27,664080.0
7740,1632271750545,105.96,-972.05,290.09,664092.0
7741,1632271750558,102.43,-955.22,287.84,664103.0
7742,1632271750569,98.0,-935.12,285.04,664115.0
7743,1632271750581,92.94,-911.01,281.02,664127.0
7744,1632271750592,87.36,-882.64,275.62,664139.0
7745,1632271750604,81.48,-850.1,268.65,664150.0
7746,1632271750617,75.61,-813.54,259.98,664162.0
7747,1632271750627,69.95,-773.74,249.66,664174.0
7748,1632271750640,64.41,-731.84,238.81,664186.0
7749,1632271750651,58.79,-688.93,227.95,664198.0
7750,1632271750663,52.65,-646.33,217.52,664209.0
7751,1632271750675,45.38,-604.84,208.39,664221.0
7752,1632271750687,36.56,-564.31,199.59,664233.0
7753,1632271750699,26.25,-524.42,191.65,664245.0
7754,1632271750711,14.75,-484.64,184.37,664257.0
7755,1632271750722,2.65,-444.17,177.56,664268.0
7756,1632271750734,-8.98,-403.55,170.52,664280.0
7757,1632271750745,-19.12,-364.1,164.17,664292.0
7758,1632271750757,-27.25,-326.73,157.32,664304.0
7759,1632271750770,-32.72,-292.17,149.83,664316.0
7760,1632271750782,-34.91,-260.59,141.64,664327.0
7761,1632271750794,-34.91,-231.0,132.95,664339.0
7762,1632271750805,-34.91,-202.52,123.71,664351.0
7763,1632271750816,-32.41,-174.84,112.72,664363.0
7764,1632271750828,-27.11,-147.78,100.3,664375.0
7765,1632271750840,-19.9,-122.6,87.35,664386.0
7766,1632271750850,-12.09,-100.4,74.48,664398.0
7767,1632271750863,-4.7,-81.63,62.07,664410.0
7768,1632271750875,0.17,-66.34,49.86,664422.0
7769,1632271750888,3.28,-54.36,39.54,664434.0
7770,1632271750899,4.98,-44.74,30.59,664445.0
7771,1632271750910,5.95,-37.04,22.61,664457.0
7772,1632271750923,6.49,-30.81,15.36,664469.0
7773,1632271750935,6.58,-25.68,11.01,664481.0
7774,1632271750947,6.68,-21.6,7.51,664492.0
7775,1632271750959,6.75,-18.41,4.7,664504.0
7776,1632271750970,6.97,-15.91,2.45,664516.0
7777,1632271750982,7.27,-14.08,1.11,664528.0
7778,1632271750993,7.62,-12.83,0.1,664540.0
7779,1632271751006,7.94,-12.83,-0.38,664551.0
7780,1632271751017,8.29,-12.83,-0.51,664563.0
7781,1632271751028,8.65,-13.29,-0.51,664575.0
7782,1632271751040,9.24,-16.28,-0.51,664587.0
7783,1632271751052,9.81,-22.34,-0.36,664599.0
7784,1632271751064,10.43,-32.37,0.09,664610.0
7785,1632271751076,11.06,-47.81,0.96,664622.0
7786,1632271751087,11.95,-69.21,2.56,664634.0
7787,1632271751100,13.76,-97.62,5.3,664646.0
7788,1632271751112,17.19,-133.26,9.29,664658.0
7789,1632271751124,22.58,-175.32,14.28,664669.0
7790,1632271751136,30.65,-222.31,20.38,664681.0
7791,1632271751147,41.29,-271.48,27.18,664693.0
7792,1632271751158,53.17,-319.67,34.3,664705.0
7793,1632271751170,65.8,-365.7,41.81,664717.0
7794,1632271751182,78.61,-409.08,49.87,664728.0
7795,1632271751195,90.05,-449.66,58.08,664740.0
7796,1632271751206,99.38,-488.75,66.37,664752.0
7797,1632271751217,107.3,-527.63,74.67,664764.0
7798,1632271751230,113.94,-566.22,82.17,664776.0
7799,1632271751242,119.69,-604.17,88.35,664787.0
7800,1632271751253,125.65,-641.14,94.06,664799.0
7801,1632271751264,132.06,-676.17,98.91,664811.0
7802,1632271751277,138.38,-708.6,103.0,664823.0
7803,1632271751289,144.57,-738.67,106.83,664835.0
7804,1632271751301,150.51,-766.89,110.76,664846.0
7805,1632271751311,155.89,-793.48,114.24,664858.0
7806,1632271751324,161.1,-818.56,117.59,664870.0
7807,1632271751336,166.23,-841.79,120.59,664882.0
7808,1632271751348,170.36,-862.97,123.09,664893.0
7809,1632271751359,172.8,-882.13,124.99,664905.0
7810,1632271751370,173.79,-899.03,126.16,664917.0
7811,1632271751382,173.79,-913.66,126.81,664929.0
7812,1632271751394,173.79,-926.55,127.13,664941.0
7813,1632271751406,173.58,-938.1,127.33,664952.0
7814,1632271751418,172.4,-948.72,127.55,664964.0
7815,1632271751429,170.77,-959.18,128.03,664976.0
7816,1632271751441,169.13,-970.0,129.62,664988.0
7817,1632271751454,167.34,-981.12,131.34,665000.0
7818,1632271751465,164.97,-992.15,133.12,665011.0
7819,1632271751477,162.0,-1002.69,134.94,665023.0
7820,1632271751489,158.93,-1012.43,136.86,665035.0
7821,1632271751501,156.48,-1021.4,138.11,665047.0
7822,1632271751513,154.71,-1029.74,139.57,665059.0
7823,1632271751524,153.37,-1037.58,141.22,665070.0
7824,1632271751537,152.6,-1044.94,143.07,665082.0
7825,1632271751547,152.19,-1051.96,145.08,665094.0
7826,1632271751559,151.72,-1058.98,147.26,665106.0
7827,1632271751571,151.01,-1066.41,149.57,665118.0
7828,1632271751583,150.19,-1074.26,151.79,665129.0
7829,1632271751595,149.09,-1082.62,153.49,665141.0
7830,1632271751606,147.96,-1091.47,154.84,665153.0
7831,1632271751619,147.05,-1100.58,155.65,665165.0
7832,1632271751631,146.38,-1109.29,156.02,665177.0
7833,1632271751642,145.97,-1117.33,156.41,665188.0
7834,1632271751653,145.14,-1124.91,156.64,665200.0
7835,1632271751665,143.77,-1132.62,156.79,665212.0
7836,1632271751678,142.19,-1141.04,156.89,665224.0
7837,1632271751689,140.77,-1150.61,157.02,665235.0
7838,1632271751701,139.58,-1161.48,157.18,665247.0
7839,1632271751713,138.77,-1173.26,157.36,665259.0
7840,1632271751724,138.46,-1184.94,157.8,665271.0
7841,1632271751736,138.14,-1195.53,158.56,665283.0
7842,1632271751748,138.08,-1205.0,159.7,665294.0
7843,1632271751761,138.19,-1214.01,160.99,665306.0
7844,1632271751771,138.51,-1222.89,161.61,665318.0
7845,1632271751783,139.97,-1231.79,161.69,665330.0
7846,1632271751796,143.18,-1241.13,161.69,665342.0
7847,1632271751807,148.62,-1251.53,161.89,665353.0
7848,1632271751819,156.84,-1263.02,162.05,665365.0
7849,1632271751830,167.14,-1275.44,162.1,665377.0
7850,1632271751843,177.75,-1288.18,162.1,665389.0
7851,1632271751855,187.4,-1298.84,162.1,665401.0
7852,1632271751866,195.36,-1304.39,162.57,665412.0
7853,1632271751878,200.22,-1304.39,163.98,665424.0
7854,1632271751889,201.49,-1304.39,165.73,665436.0
7855,1632271751901,201.49,-1303.4,167.27,665448.0
7856,1632271751914,201.49,-1294.96,167.99,665460.0
7857,1632271751925,199.21,-1278.89,167.99,665471.0
7858,1632271751938,193.81,-1256.56,167.99,665483.0
7859,1632271751949,185.64,-1229.62,167.7,665495.0
7860,1632271751961,175.89,-1198.33,166.6,665507.0
7861,1632271751973,165.29,-1162.69,164.85,665519.0
7862,1632271751985,154.18,-1122.76,162.73,665530.0
7863,1632271751995,142.38,-1078.33,160.83,665542.0
7864,1632271752007,129.59,-1028.98,159.04,665554.0
7865,1632271752019,115.1,-974.46,156.6,665566.0
7866,1632271752031,98.45,-915.15,153.69,665578.0
7867,1632271752043,79.48,-851.52,150.05,665589.0
7868,1632271752055,58.81,-784.6,145.55,665601.0
7869,1632271752066,37.51,-715.83,140.09,665613.0
7870,1632271752079,16.91,-646.61,134.11,665625.0
7871,1632271752091,-1.81,-578.43,127.27,665636.0
7872,1632271752103,-18.98,-514.57,118.97,665648.0
7873,1632271752113,-32.01,-455.38,110.95,665660.0
7874,1632271752125,-41.24,-397.99,104.06,665672.0
7875,1632271752137,-46.69,-345.57,97.94,665684.0
7876,1632271752149,-47.57,-300.46,91.83,665695.0
7877,1632271752162,-47.57,-258.54,86.76,665707.0
7878,1632271752172,-47.57,-220.2,81.56,665719.0
7879,1632271752184,-44.04,-190.11,75.81,665731.0
7880,1632271752197,-39.5,-165.01,70.38,665743.0
7881,1632271752208,-33.58,-142.28,66.63,665754.0
7882,1632271752221,-27.2,-124.1,64.1,665766.0
7883,1632271752231,-21.67,-109.72,61.69,665778.0
7884,1632271752243,-15.71,-97.18,59.09,665790.0
7885,1632271752255,-9.34,-86.82,55.96,665802.0
7886,1632271752267,-3.79,-78.17,51.97,665813.0
7887,1632271752279,1.12,-69.99,47.01,665825.0
7888,1632271752291,5.22,-62.32,41.64,665837.0
7889,1632271752302,8.07,-55.3,35.98,665849.0
7890,1632271752313,9.76,-48.6,30.4,665861.0
7891,1632271752326,10.68,-42.59,25.13,665872.0
7892,1632271752337,10.98,-37.99,21.01,665884.0
7893,1632271752349,10.98,-34.98,18.12,665896.0
7894,1632271752362,10.98,-33.31,16.43,665908.0
7895,1632271752373,10.87,-32.17,15.64,665920.0
7896,1632271752385,10.36,-30.55,14.99,665931.0
7897,1632271752395,9.89,-28.03,12.92,665943.0
7898,1632271752408,9.57,-24.48,10.34,665955.0
7899,1632271752421,9.44,-20.2,7.41,665967.0
7900,1632271752432,9.36,-16.17,4.51,665978.0
7901,1632271752445,9.19,-13.14,2.03,665990.0
7902,1632271752456,9.06,-11.13,1.03,666002.0
7903,1632271752467,9.11,-10.09,0.57,666014.0
7904,1632271752479,9.11,-9.85,0.51,666026.0
7905,1632271752491,9.11,-9.82,0.44,666037.0
7906,1632271752504,9.2,-9.82,0.39,666049.0
7907,1632271752514,9.22,-9.83,0.42,666061.0
7908,1632271752526,9.06,-9.83,0.46,666073.0
7909,1632271752538,8.99,-9.81,0.46,666085.0
7910,1632271752551,9.01,-9.78,0.44,666096.0
7911,1632271752562,9.03,-9.71,0.35,666108.0
7912,1632271752573,8.89,-9.7,0.39,666120.0
7913,1632271752586,8.85,-9.59,0.38,666132.0
7914,1632271752597,8.85,-9.48,0.35,666144.0
7915,1632271752609,8.82,-9.35,0.36,666155.0
7916,1632271752622,8.86,-9.29,0.3,666167.0
7917,1632271752633,8.91,-9.26,0.23,666179.0
7918,1632271752645,8.92,-9.21,0.19,666191.0
7919,1632271752657,9.01,-9.21,0.19,666203.0
